ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price,cross_border_trading,non_renewable,renewable,load,co2_emission_allowances
2022-12-30 20:00:00,2.63,electricity_prices,4,12,20,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,81.045,-14471.7475,13275.40297,45433.26227,51622.505,83.41
2022-12-30 21:00:00,0.6900000000000001,electricity_prices,4,12,21,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,81.045,-15165.78,13196.29354,43883.51512,49014.165,83.41
2022-12-30 22:00:00,0.4,electricity_prices,4,12,22,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,81.045,-14362.6025,12956.40821,41745.48721,46863.4575,83.41
2022-12-30 23:00:00,0.0,electricity_prices,4,12,23,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,81.045,-13341.925,12106.76944,39868.77439,43521.175,83.41
2022-12-31 00:00:00,-0.03,electricity_prices,5,12,0,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,79.78425,-11616.1775,10961.17747,38389.51701,39697.27,83.41
2022-12-31 01:00:00,-0.07,electricity_prices,5,12,1,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,79.78425,-12637.5875,10148.94902,37471.31507,37557.605,83.41
2022-12-31 02:00:00,-0.03,electricity_prices,5,12,2,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,79.78425,-12172.685,9756.77811,35505.34227,36627.5775,83.41
2022-12-31 03:00:00,-0.04,electricity_prices,5,12,3,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,79.78425,-11129.345,9659.363924,33955.33145,36399.895,83.41
2022-12-31 04:00:00,-0.03,electricity_prices,5,12,4,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,79.78425,-10868.1675,9609.911906,33554.46589,36741.8675,83.41
2022-12-31 05:00:00,-0.02,electricity_prices,5,12,5,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,79.78425,-10759.575,9552.598173,34178.84518,37532.29,83.41
2022-12-31 06:00:00,-0.01,electricity_prices,5,12,6,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,79.78425,-11316.8075,9449.393497,34165.33896,38780.725,83.41
2022-12-31 07:00:00,-0.05,electricity_prices,5,12,7,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,79.78425,-9943.12,9444.562568,34534.00259,40882.5225,83.41
2022-12-31 08:00:00,0.63,electricity_prices,5,12,8,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,79.78425,-9925.9775,9398.076578,36747.99224,44494.165,83.41
2022-12-31 09:00:00,-0.03,electricity_prices,5,12,9,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,79.78425,-8690.0225,9360.254916,38180.74451,46176.6175,83.41
2022-12-31 10:00:00,-0.3,electricity_prices,5,12,10,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,79.78425,-11274.215,9380.66316,42133.62709,47855.0125,83.41
2022-12-31 11:00:00,-1.66,electricity_prices,5,12,11,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,79.78425,-11531.955,9303.02243,45216.17497,49423.495,83.41
2022-12-31 12:00:00,-3.78,electricity_prices,5,12,12,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,79.78425,-11218.665,9322.659226,47034.36029,49829.315,83.41
2022-12-31 13:00:00,-3.44,electricity_prices,5,12,13,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890684,79.78425,-11291.875,9383.231775,47515.27628,49808.15,83.41
2022-12-31 14:00:00,-2.07,electricity_prices,5,12,14,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,79.78425,-10686.2575,9388.966833,45379.16336,48811.7925,83.41
2022-12-31 15:00:00,-1.98,electricity_prices,5,12,15,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,79.78425,-8496.205,9392.624156,42712.2497,48856.65,83.41
2022-12-31 16:00:00,-0.9,electricity_prices,5,12,16,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,79.78425,-9006.325,9404.599592,41638.45129,49854.4425,83.41
2022-12-31 17:00:00,0.0,electricity_prices,5,12,17,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,79.78425,-9688.1,9504.588155,42770.72495,52469.6525,83.41
2022-12-31 18:00:00,-0.01,electricity_prices,5,12,18,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210292e-16,79.78425,-9682.55,9482.448759,42061.41369,52179.0625,83.41
2022-12-31 19:00:00,-1.01,electricity_prices,5,12,19,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,79.78425,-9344.075,9471.57262,40921.50361,49759.6125,83.41
2022-12-31 20:00:00,-1.39,electricity_prices,5,12,20,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,79.78425,-10183.7225,9423.942011,40799.36981,46514.6925,83.41
2022-12-31 21:00:00,-1.04,electricity_prices,5,12,21,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,79.78425,-10827.27,9445.960463,40490.35572,44002.115,83.41
2022-12-31 22:00:00,-1.07,electricity_prices,5,12,22,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,79.78425,-11223.8525,9455.222196,40064.70621,42489.5,83.41
2022-12-31 23:00:00,-0.68,electricity_prices,5,12,23,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025215,0.965925826289068,79.78425,-10639.9625,9467.401353,38466.9022,40646.5775,83.41
2023-01-01 00:00:00,-5.17,electricity_prices,6,1,0,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,78.5235,-12557.67,8972.5,36606.37,38346.04,83.41
2023-01-01 01:00:00,-1.07,electricity_prices,6,1,1,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,78.5235,-15382.57,8766.41,37638.88,37777.2,83.41
2023-01-01 02:00:00,-1.47,electricity_prices,6,1,2,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,78.5235,-16357.49,8743.59,37838.87,36939.93,83.41
2023-01-01 03:00:00,-5.08,electricity_prices,6,1,3,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7071067811865475,0.7071067811865476,78.5235,-14005.91,8742.11,35322.31,35932.39,83.41
2023-01-01 04:00:00,-4.49,electricity_prices,6,1,4,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,78.5235,-14543.99,8704.77,34805.7,35486.24,83.41
2023-01-01 05:00:00,-5.4,electricity_prices,6,1,5,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,78.5235,-13634.02,8642.74,35020.39,35647.16,83.41
2023-01-01 06:00:00,-5.02,electricity_prices,6,1,6,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,78.5235,-13734.52,8683.68,34813.36,35231.6,83.41
2023-01-01 07:00:00,-1.3,electricity_prices,6,1,7,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025206,78.5235,-14820.01,8702.79,35592.2,36172.13,83.41
2023-01-01 08:00:00,-1.44,electricity_prices,6,1,8,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,78.5235,-12876.43,8667.88,35100.31,36829.34,83.41
2023-01-01 09:00:00,-1.09,electricity_prices,6,1,9,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,78.5235,-13778.22,8631.11,37153.94,39226.6,83.41
2023-01-01 10:00:00,-1.07,electricity_prices,6,1,10,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,78.5235,-14653.01,8606.47,39352.77,41005.55,83.41
2023-01-01 11:00:00,-1.07,electricity_prices,6,1,11,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,78.5235,-13504.68,8632.01,40635.41,43702.86,83.41
2023-01-01 12:00:00,-0.79,electricity_prices,6,1,12,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,78.5235,-12382.26,8635.85,39544.85,44205.64,83.41
2023-01-01 13:00:00,-0.27,electricity_prices,6,1,13,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684,78.5235,-11129.86,8857.69,37703.29,43621.67,83.41
2023-01-01 14:00:00,0.85,electricity_prices,6,1,14,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,78.5235,-10365.64,8926.41,37451.38,43231.73,83.41
2023-01-01 15:00:00,23.53,electricity_prices,6,1,15,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,78.5235,-8730.39,8961.75,36027.11,43691.52,83.41
2023-01-01 16:00:00,36.54,electricity_prices,6,1,16,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,78.5235,-5277.56,9602.45,33114.61,45668.82,83.41
2023-01-01 17:00:00,46.03,electricity_prices,6,1,17,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,-0.2588190451025206,78.5235,-2689.42,9409.58,31953.11,48732.21,83.41
2023-01-01 18:00:00,55.57,electricity_prices,6,1,18,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210292e-16,78.5235,-942.43,9896.35,31293.19,48882.22,83.41
2023-01-01 19:00:00,54.95,electricity_prices,6,1,19,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9659258262890684,0.2588190451025203,78.5235,-1405.39,9802.38,30729.39,47468.39,83.41
2023-01-01 20:00:00,49.23,electricity_prices,6,1,20,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,78.5235,-1774.67,9624.72,30630.84,44883.38,83.41
2023-01-01 21:00:00,44.99,electricity_prices,6,1,21,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,78.5235,-3059.82,9388.26,30946.42,43222.82,83.41
2023-01-01 22:00:00,45.96,electricity_prices,6,1,22,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,78.5235,-2673.0,9419.79,29047.12,42277.85,83.41
2023-01-01 23:00:00,35.0,electricity_prices,6,1,23,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.2588190451025215,0.965925826289068,78.5235,-4382.56,9471.65,28319.12,39092.87,83.41
2023-01-02 00:00:00,57.91,electricity_prices,0,1,0,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.0,1.0,77.26275,-3408.32,9757.61,26783.98,36789.95,83.41
2023-01-02 01:00:00,51.67,electricity_prices,0,1,1,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.2588190451025207,0.9659258262890684,77.26275,-2426.26,9736.81,26088.63,35423.75,83.41
2023-01-02 02:00:00,52.93,electricity_prices,0,1,2,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.4999999999999999,0.8660254037844387,77.26275,-3619.84,9813.74,27294.51,35284.15,83.41
2023-01-02 03:00:00,44.09,electricity_prices,0,1,3,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.7071067811865475,0.7071067811865476,77.26275,-3672.58,9865.06,28527.37,36058.53,83.41
2023-01-02 04:00:00,50.08,electricity_prices,0,1,4,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001,77.26275,-5495.43,10717.55,30349.53,37795.64,83.41
2023-01-02 05:00:00,69.72,electricity_prices,0,1,5,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.9659258262890684,0.2588190451025207,77.26275,-5287.75,11575.19,31613.16,40898.8,83.41
2023-01-02 06:00:00,105.08,electricity_prices,0,1,6,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,77.26275,-5570.24,13753.22,33763.52,47069.32,83.41
2023-01-02 07:00:00,140.64,electricity_prices,0,1,7,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.9659258262890684,-0.2588190451025206,77.26275,-6849.88,16260.21,35425.24,52316.93,83.41
2023-01-02 08:00:00,145.98,electricity_prices,0,1,8,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,77.26275,-7509.52,17155.2,37619.33,56230.99,83.41
2023-01-02 09:00:00,147.05,electricity_prices,0,1,9,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.7071067811865476,-0.7071067811865475,77.26275,-10537.85,18558.33,40085.42,57444.83,83.41
2023-01-02 10:00:00,145.61,electricity_prices,0,1,10,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.4999999999999999,-0.8660254037844387,77.26275,-13333.87,19676.38,41360.45,59240.69,83.41
2023-01-02 11:00:00,143.35,electricity_prices,0,1,11,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,0.258819045102521,-0.9659258262890682,77.26275,-12949.34,20115.94,42705.26,60654.42,83.41
2023-01-02 12:00:00,144.38,electricity_prices,0,1,12,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,77.26275,-10433.2,19666.03,42716.9,61571.56,83.41
2023-01-02 13:00:00,143.76,electricity_prices,0,1,13,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.2588190451025208,-0.9659258262890684,77.26275,-9987.96,20152.38,41278.03,60447.93,83.41
2023-01-02 14:00:00,148.2,electricity_prices,0,1,14,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.4999999999999997,-0.8660254037844388,77.26275,-9045.41,20851.56,39050.46,59188.3,83.41
2023-01-02 15:00:00,155.34,electricity_prices,0,1,15,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.7071067811865471,-0.7071067811865479,77.26275,-7428.03,21172.62,35691.07,59014.02,83.41
2023-01-02 16:00:00,162.89,electricity_prices,0,1,16,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,77.26275,-7565.03,21385.67,34378.57,59885.66,83.41
2023-01-02 17:00:00,170.0,electricity_prices,0,1,17,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.9659258262890684,-0.2588190451025206,77.26275,-8412.06,21800.35,34555.45,61093.88,83.41
2023-01-02 18:00:00,174.74,electricity_prices,0,1,18,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210292e-16,77.26275,-8592.46,21878.75,34850.53,60650.13,83.41
2023-01-02 19:00:00,164.46,electricity_prices,0,1,19,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.9659258262890684,0.2588190451025203,77.26275,-7656.74,22085.39,34443.36,59584.2,83.41
2023-01-02 20:00:00,153.0,electricity_prices,0,1,20,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.8660254037844386,0.5000000000000001,77.26275,-6939.04,21856.55,33506.96,56000.83,83.41
2023-01-02 21:00:00,141.67,electricity_prices,0,1,21,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.7071067811865477,0.7071067811865474,77.26275,-8364.58,21355.92,32324.97,53154.31,83.41
2023-01-02 22:00:00,134.91,electricity_prices,0,1,22,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,77.26275,-9322.87,21230.89,31027.89,50189.26,83.41
2023-01-02 23:00:00,124.22,electricity_prices,0,1,23,0,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.2588190451025215,0.965925826289068,77.26275,-9845.98,20701.94,30101.93,47103.45,83.41
2023-01-03 00:00:00,130.01,electricity_prices,1,1,0,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,76.002,-8836.02,20058.8,28894.88,44238.4,83.41
2023-01-03 01:00:00,120.0,electricity_prices,1,1,1,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.2588190451025207,0.9659258262890684,76.002,-9948.34,19968.03,27762.75,42383.41,83.41
2023-01-03 02:00:00,118.76,electricity_prices,1,1,2,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,76.002,-6882.66,19414.6,26381.5,41816.4,83.41
2023-01-03 03:00:00,115.0,electricity_prices,1,1,3,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,76.002,-5939.76,19578.92,24918.66,41849.59,83.41
2023-01-03 04:00:00,113.63,electricity_prices,1,1,4,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,76.002,-2799.42,20094.79,23635.53,43469.16,83.41
2023-01-03 05:00:00,116.27,electricity_prices,1,1,5,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9659258262890684,0.2588190451025207,76.002,-1683.1,21140.69,22320.57,45864.73,83.41
2023-01-03 06:00:00,138.92,electricity_prices,1,1,6,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,76.002,255.62,23927.95,21438.18,50854.66,83.41
2023-01-03 07:00:00,159.92,electricity_prices,1,1,7,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.9659258262890684,-0.2588190451025206,76.002,530.69,25787.18,20828.7,55892.86,83.41
2023-01-03 08:00:00,169.17,electricity_prices,1,1,8,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,76.002,1990.18,26932.92,20494.74,58364.28,83.41
2023-01-03 09:00:00,171.18,electricity_prices,1,1,9,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,76.002,-438.76,27312.08,22274.48,59363.34,83.41
2023-01-03 10:00:00,168.57,electricity_prices,1,1,10,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,76.002,-415.73,27421.84,25046.24,60057.63,83.41
2023-01-03 11:00:00,169.49,electricity_prices,1,1,11,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,76.002,-1991.49,27347.72,27321.69,60964.96,83.41
2023-01-03 12:00:00,164.5,electricity_prices,1,1,12,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,76.002,-845.38,27188.24,27447.38,60692.61,83.41
2023-01-03 13:00:00,160.91,electricity_prices,1,1,13,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890684,76.002,-688.09,27145.31,25945.58,59217.96,83.41
2023-01-03 14:00:00,163.06,electricity_prices,1,1,14,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,76.002,491.83,27241.8,23349.89,58408.55,83.41
2023-01-03 15:00:00,167.73,electricity_prices,1,1,15,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,76.002,2056.77,27247.85,20400.62,58067.98,83.41
2023-01-03 16:00:00,166.61,electricity_prices,1,1,16,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,76.002,427.21,27285.23,19780.42,59323.72,83.41
2023-01-03 17:00:00,170.72,electricity_prices,1,1,17,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,76.002,-2355.2,27723.71,22738.13,61914.38,83.41
2023-01-03 18:00:00,168.93,electricity_prices,1,1,18,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210292e-16,76.002,-1159.33,27423.97,25238.13,61545.46,83.41
2023-01-03 19:00:00,160.99,electricity_prices,1,1,19,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,76.002,-604.44,26698.18,27831.8,59743.27,83.41
2023-01-03 20:00:00,149.62,electricity_prices,1,1,20,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,76.002,-5833.36,25653.19,30799.41,56607.83,83.41
2023-01-03 21:00:00,130.99,electricity_prices,1,1,21,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,76.002,-7981.43,23240.85,32794.33,53669.09,83.41
2023-01-03 22:00:00,114.27,electricity_prices,1,1,22,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,76.002,-9897.33,20962.73,33890.1,51470.2,83.41
2023-01-03 23:00:00,93.66,electricity_prices,1,1,23,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.2588190451025215,0.965925826289068,76.002,-11175.49,17540.38,35692.63,48351.94,83.41
2023-01-04 00:00:00,80.89,electricity_prices,2,1,0,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.0,1.0,71.271,-7752.56,13676.07,37607.54,46164.69,83.41
2023-01-04 01:00:00,70.67,electricity_prices,2,1,1,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.2588190451025207,0.9659258262890684,71.271,-8953.73,12578.1,39587.69,44741.94,83.41
2023-01-04 02:00:00,40.0,electricity_prices,2,1,2,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,71.271,-8810.88,12608.68,40129.05,44259.76,83.41
2023-01-04 03:00:00,8.68,electricity_prices,2,1,3,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.7071067811865475,0.7071067811865476,71.271,-7190.98,12347.72,39018.16,45149.8,83.41
2023-01-04 04:00:00,0.85,electricity_prices,2,1,4,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,71.271,-6502.32,12217.61,39780.87,46924.95,83.41
2023-01-04 05:00:00,11.02,electricity_prices,2,1,5,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.9659258262890684,0.2588190451025207,71.271,-9020.24,12515.93,43890.67,49768.76,83.41
2023-01-04 06:00:00,61.02,electricity_prices,2,1,6,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,71.271,-12593.83,13007.61,49980.16,55701.68,83.41
2023-01-04 07:00:00,79.2,electricity_prices,2,1,7,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.9659258262890684,-0.2588190451025206,71.271,-13598.28,13580.31,52007.08,60084.42,83.41
2023-01-04 08:00:00,84.2,electricity_prices,2,1,8,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,71.271,-14820.63,14232.45,52760.58,63146.91,83.41
2023-01-04 09:00:00,83.32,electricity_prices,2,1,9,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475,71.271,-14672.86,14465.52,54146.0,64181.91,83.41
2023-01-04 10:00:00,70.07,electricity_prices,2,1,10,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,71.271,-13768.98,14283.51,55268.01,65557.79,83.41
2023-01-04 11:00:00,79.74,electricity_prices,2,1,11,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.258819045102521,-0.9659258262890682,71.271,-14231.56,14083.91,55527.04,66891.66,83.41
2023-01-04 12:00:00,80.89,electricity_prices,2,1,12,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,71.271,-13466.2,13701.92,55891.28,67097.82,83.41
2023-01-04 13:00:00,79.72,electricity_prices,2,1,13,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.2588190451025208,-0.9659258262890684,71.271,-12435.83,13356.35,56011.28,65934.5,83.41
2023-01-04 14:00:00,80.22,electricity_prices,2,1,14,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,71.271,-12110.72,13134.56,55295.15,65008.21,83.41
2023-01-04 15:00:00,79.74,electricity_prices,2,1,15,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.7071067811865471,-0.7071067811865479,71.271,-12446.6,13096.44,54548.84,64415.53,83.41
2023-01-04 16:00:00,80.82,electricity_prices,2,1,16,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,71.271,-12842.88,13400.38,53704.84,64619.4,83.41
2023-01-04 17:00:00,86.16,electricity_prices,2,1,17,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,-0.2588190451025206,71.271,-14477.04,14144.43,54213.3,66606.26,83.41
